year,last_name, first_name,Full_name,pitcher_id,team_name,team_name_abbrev,avg_speed,pitch_type,player_pitch_id,pitch_type_name,pitcher_break_z,rise,pitcher_break_x,Tail,Spin Rate,Spin Effiency ,Class
2021,Greene, Shane,Shane Greene,572888,Dodgers,LAD,81.1,SL,572888SL,Slider,36.4,-11,14.3,74,2493,44,0
2021,Sawamura, Hirokazu,Hirokazu Sawamura,617228,Red Sox,BOS,86.4,SL,617228SL,Slider,30.6,-11,4.1,-15,2336,54.8,0
2021,Dunn, Justin,Justin Dunn,643290,Mariners,SEA,84,SL,643290SL,Slider,39.9,7,7,12,2640,26.1,0
2021,Romano, Sal,Sal Romano,607219,Yankees,NYY,87.8,SL,607219SL,Slider,31.6,-3,0.3,-93,2533,20,0
2021,Guerra, Deolis,Deolis Guerra,500610,Athletics,OAK,84.3,SL,500610SL,Slider,30.1,-20,2.9,-45,2252,36,0
2021,Ramirez, Yohan,Yohan Ramirez,670990,Mariners,SEA,82.8,SL,670990SL,Slider,33,-16,14,52,2469,43,0
2021,Oviedo, Luis,Luis Oviedo,665854,Pirates,PIT,81.7,SL,665854SL,Slider,42.2,5,5.5,-32,2767,42,0
2021,Davidson, Tucker,Tucker Davidson,656353,Braves,ATL,86.8,SL,656353SL,Slider,35.2,4,3.7,-9,2244,37.9,0
2021,Sulser, Cole,Cole Sulser,642121,Orioles,BAL,86.5,SL,642121SL,Slider,32.1,-6,4.7,-1,2403,38,0
2021,Gray, Josiah,Josiah Gray,680686,Nationals,WSH,85.3,SL,680686SL,Slider,32.7,-9,1.1,-83,2806,23,0
2021,López, Jorge,Jorge López,605347,Orioles,BAL,85.9,SL,605347SL,Slider,31.9,-9,1.6,-69,2465,40.4,0
2021,Floro, Dylan,Dylan Floro,571670,Marlins,MIA,87.3,SL,571670SL,Slider,28.9,-13,1.3,-67,2018,28.3,0
2021,Bielak, Brandon,Brandon Bielak,656232,Astros,HOU,82.8,SL,656232SL,Slider,40.5,4,10.2,54,2395,42.4,0
2021,Feliz, Michael,Michael Feliz,593140,Red Sox,BOS,80.9,SL,593140SL,Slider,39.4,-5,7.1,8,2288,41,0
2021,Kranick, Max,Max Kranick,668820,Pirates,PIT,88.2,SL,668820SL,Slider,27.8,-13,4.3,6,2180,70.4,0
2021,Pérez, Cionel,Cionel Pérez,672335,Reds,CIN,82.3,SL,672335SL,Slider,47,19,12.7,65,2234,46,0
2021,Bukauskas, J.B.,J.B. Bukauskas,656266,D-backs,ARI,86.1,SL,656266SL,Slider,35.4,2,3.2,-32,2056,25.3,0
2021,Soria, Joakim,Joakim Soria,465657,Blue Jays,TOR,77.8,SL,465657SL,Slider,52.6,17,14.9,26,2403,27.8,0
2021,Alexander, Tyler,Tyler Alexander,641302,Tigers,DET,82.7,SL,641302SL,Slider,38.8,-1,5.1,-28,2294,44.3,0
2021,Coonrod, Sam,Sam Coonrod,656322,Phillies,PHI,89.8,SL,656322SL,Slider,30.2,-1,4.2,19,2449,36,0
2021,Miley, Wade,Wade Miley,489119,Reds,CIN,79,SL,489119SL,Slider,40,-9,11.7,20,2310,26,0
2021,Givens, Mychal,Mychal Givens,571710,Reds,CIN,86.2,SL,571710SL,Slider,32.9,-8,5.9,-11,2639,21.4,0
2021,Hoyt, James,James Hoyt,624586,Angels,LAA,84.2,SL,624586SL,Slider,36.7,-2,0.7,-87,2504,30.1,0
2021,Mazza, Chris,Chris Mazza,607391,Rays,TB,79.3,SL,607391SL,Slider,39.5,-7,11.7,-5,2330,40.2,0
2021,Ríos, Yacksel,Yacksel Ríos,605441,Red Sox,BOS,86.5,SL,605441SL,Slider,33.4,-3,2.9,-45,2586,30,0
2021,Campbell, Paul,Paul Campbell,669294,Marlins,MIA,87.3,SL,669294SL,Slider,27,-19,3.2,-21,2308,26.5,0
2021,Sale, Chris,Chris Sale,519242,Red Sox,BOS,78.5,SL,519242SL,Slider,48.2,10,10,-19,2610,39.5,0
2021,García, Edgar,Edgar García,658305,Twins,MIN,86.4,SL,658305SL,Slider,33.3,-3,5.8,28,2892,33,0
2021,Falter, Bailey,Bailey Falter,663559,Phillies,PHI,84.4,SL,663559SL,Slider,32.8,-11,4.1,-34,2583,36.2,0
2021,Ellis, Chris,Chris Ellis,595939,Orioles,BAL,86,SL,595939SL,Slider,38.4,11,3.3,-25,2312,42.4,0
2021,Lawrence, Justin,Justin Lawrence,664875,Rockies,COL,81.8,SL,664875SL,Slider,42.4,5,14.1,41,2684,12.3,0
2021,Jones, Nate,Nate Jones,518858,Dodgers,LAD,87.2,SL,518858SL,Slider,33.4,-1,1.6,-58,2265,14,0
2021,Swarzak, Anthony,Anthony Swarzak,461872,Royals,KC,85.9,SL,461872SL,Slider,34.4,-2,4.5,-3,2397,28,0
2021,Borucki, Ryan,Ryan Borucki,621366,Blue Jays,TOR,86.4,SL,621366SL,Slider,35.1,2,2.9,-39,1987,53.6,0
2021,Rodríguez, Richard,Richard Rodríguez,593144,Braves,ATL,81.5,SL,593144SL,Slider,46.9,15,7.5,-9,2430,49.4,0
2021,Barnes, Charlie,Charlie Barnes,656212,Twins,MIN,81.9,SL,656212SL,Slider,38.7,-2,4.4,-47,2210,21,0
2021,Eshelman, Thomas,Thomas Eshelman,664045,Orioles,BAL,77.7,SL,664045SL,Slider,42.2,-7,7.1,-39,2680,27.4,0
2021,Zuber, Tyler,Tyler Zuber,676604,Royals,KC,84.8,SL,676604SL,Slider,38,4,7.1,13,2667,11,0
2021,Mikolas, Miles,Miles Mikolas,571945,Cardinals,STL,87.1,SL,571945SL,Slider,32.3,-4,3.8,-5,2014,22.4,0
2021,Peralta, Wandy,Wandy Peralta,593974,Yankees,NYY,88.2,SL,593974SL,Slider,30.4,-6,0.5,-86,2722,29,0
2021,Anderson, Brett,Brett Anderson,474463,Brewers,MIL,81.7,SL,474463SL,Slider,46.4,15,4,-45,2158,43.1,0
2021,Castano, Daniel,Daniel Castano,641447,Marlins,MIA,80.3,SL,641447SL,Slider,41,-3,5.8,-34,2113,24,0
2021,Brault, Steven,Steven Brault,643230,Pirates,PIT,82.6,SL,643230SL,Slider,40.4,3,5.7,-33,2355,31,0
2021,Poteet, Cody,Cody Poteet,547001,Marlins,MIA,85.6,SL,547001SL,Slider,37.3,6,7.2,48,2370,23.2,0
2021,Bedrosian, Cam,Cam Bedrosian,592135,Phillies,PHI,81.2,SL,592135SL,Slider,48.7,19,3.3,-56,2456,32.8,0
2021,Plutko, Adam,Adam Plutko,592644,Orioles,BAL,83.1,SL,592644SL,Slider,35.1,-9,4.8,-26,2241,12.6,0
2021,García, Luis,Luis García,472610,Cardinals,STL,85.9,SL,472610SL,Slider,37.8,8,4.7,4,2220,57,0
2021,Rowen, Ben,Ben Rowen,594985,Angels,LAA,71.4,SL,594985SL,Slider,40.6,0,15.3,0,2616,33,0
2021,López, Yoan,Yoan López,661255,D-backs,ARI,86.5,SL,661255SL,Slider,37.5,9,6.2,38,2543,42,0
2021,Eickhoff, Jerad,Jerad Eickhoff,595191,Mets,NYM,82.5,SL,595191SL,Slider,34.4,-13,2.5,-64,2252,31.7,0
2021,Arihara, Kohei,Kohei Arihara,685503,Rangers,TEX,81.8,SL,685503SL,Slider,40.7,1,5.2,-41,2463,26.5,0
2021,Sherriff, Ryan,Ryan Sherriff,595411,Rays,TB,80.8,SL,595411SL,Slider,41.8,2,10.6,-8,2073,59.9,0
2021,Poppen, Sean,Sean Poppen,664092,D-backs,ARI,83.9,SL,664092SL,Slider,40.8,8,15,94,2428,45.1,0
2021,Gausman, Kevin,Kevin Gausman,592332,Giants,SF,83.5,FS,592332FS,Splitter,37.2,4,12.3,16,1515,73.1,0
2021,Montas, Frankie,Frankie Montas,593423,Athletics,OAK,87.5,FS,593423FS,Splitter,31.7,1,11.5,-1,1601,78.3,0
2021,Maeda, Kenta,Kenta Maeda,628317,Twins,MIN,84.2,FS,628317FS,Splitter,37,7,12.4,15,1455,85.3,0
2021,Cobb, Alex,Alex Cobb,502171,Angels,LAA,87.4,FS,502171FS,Splitter,32.3,2,13.8,16,1623,79.9,0
2021,Neris, Héctor,Héctor Neris,593576,Phillies,PHI,84.1,FS,593576FS,Splitter,38.2,9,8.3,-24,1118,66,0
2021,Mahle, Tyler,Tyler Mahle,641816,Reds,CIN,86.4,FS,641816FS,Splitter,28.3,-13,14.6,32,1854,92.1,0
2021,Stroman, Marcus,Marcus Stroman,573186,Mets,NYM,86.2,FS,573186FS,Splitter,35,2,12.2,4,1634,82.5,0
2021,Odorizzi, Jake,Jake Odorizzi,543606,Astros,HOU,84.7,FS,543606FS,Splitter,32.4,-6,11.1,1,1257,89.3,0
2021,Shoemaker, Matt,Matt Shoemaker,533167,Twins,MIN,85.2,FS,533167FS,Splitter,33.1,-2,11.3,4,1222,84.2,0
2021,Sawamura, Hirokazu,Hirokazu Sawamura,617228,Red Sox,BOS,91.6,FS,617228FS,Splitter,28.6,1,7.2,-21,1359,65.5,0
2021,Eovaldi, Nathan,Nathan Eovaldi,543135,Red Sox,BOS,88,FS,543135FS,Splitter,33.5,6,11,15,1537,78,0
2021,Walker, Taijuan,Taijuan Walker,592836,Mets,NYM,89.5,FS,592836FS,Splitter,27.6,-7,13.9,20,1515,81.1,0
2021,Shreve, Chasen,Chasen Shreve,592741,Pirates,PIT,82.9,FS,592741FS,Splitter,35.8,0,10.6,-3,1050,92.9,0
2021,Mize, Casey,Casey Mize,663554,Tigers,DET,85.8,FS,663554FS,Splitter,36.6,11,12.1,10,1107,89.7,0
2021,Ohtani, Shohei,Shohei Ohtani,660271,Angels,LAA,87.7,FS,660271FS,Splitter,33.5,3,3.8,-56,1401,54,0
2021,Peralta, Wily,Wily Peralta,503449,Tigers,DET,81.3,FS,503449FS,Splitter,34.6,-3,10.1,3,1049,92,0
2021,Stanek, Ryne,Ryne Stanek,592773,Astros,HOU,88,FS,592773FS,Splitter,29.9,-4,10.8,0,993,94.4,0
2021,Civale, Aaron,Aaron Civale,650644,Indians,CLE,85.4,FS,650644FS,Splitter,31.3,-6,9.7,-14,1626,66.9,0
2021,Parker, Blake,Blake Parker,453284,Indians,CLE,79.1,FS,453284FS,Splitter,41.1,2,7.4,-10,792,57.8,0
2021,Guerra, Junior,Junior Guerra,448855,Angels,LAA,84.1,FS,448855FS,Splitter,32.7,-7,10.3,-8,1031,84.8,0
2021,Bednar, David,David Bednar,670280,Pirates,PIT,89.6,FS,670280FS,Splitter,29.2,-3,3.2,-65,1593,49.3,0
2021,Gonsolin, Tony,Tony Gonsolin,664062,Dodgers,LAD,83.1,FS,664062FS,Splitter,34.8,-2,11.4,8,1464,90.9,0
2021,Toussaint, Touki,Touki Toussaint,657053,Braves,ATL,87.1,FS,657053FS,Splitter,34.3,4,7.2,-25,1335,77.7,0
2021,Faria, Jake,Jake Faria,607188,D-backs,ARI,82.5,FS,607188FS,Splitter,36.3,0,10,-4,1181,91.8,0
2021,Darvish, Yu,Yu Darvish,506433,Padres,SD,89.3,FS,506433FS,Splitter,27.5,-9,8,-21,1450,66.1,0
2021,Finnegan, Kyle,Kyle Finnegan,640448,Nationals,WSH,87.6,FS,640448FS,Splitter,28.7,-10,10,-1,1259,89.8,0
2021,Swanson, Erik,Erik Swanson,657024,Mariners,SEA,83.5,FS,657024FS,Splitter,33.4,-7,9.9,-7,1087,85.3,0
